om,yr,mo,dy,date,time,tz,st,stf,mag,inj,fat,loss,closs,slon,slat,elon,elat,len,wid,kind,marker_col,Year,coords.x1,coords.x2
295010,2011,3,31,2011-03-31,10:04:00,3,FL,12,1,0,0,0.5,0,-82.0226,27.9858,-82.009,27.9864,0.83,30,Tornado,#0000FF,2011,-82.0226,27.9858
289564,2011,3,31,2011-03-31,10:06:00,3,FL,12,0,0,0,0.005,0,-81.9827,27.9086,-81.8282,27.9143,9.44,60,Tornado,#888888,2011,-81.9827,27.9086
282671,2011,4,4,2011-04-04,07:10:00,3,AR,5,1,0,0,0.025,0,-94.096,33.675,-94.012,33.679,4.84,150,Tornado,#0000FF,2011,-94.096,33.675
282673,2011,4,4,2011-04-04,07:38:00,3,AR,5,1,0,0,0.3,0,-93.586,33.701,-93.535,33.738,3.89,100,Tornado,#0000FF,2011,-93.586,33.701
282676,2011,4,4,2011-04-04,07:40:00,3,AR,5,2,2,0,0.5,0,-93.521,33.865,-93.489,33.866,1.84,200,Tornado,#008000,2011,-93.521,33.865
282677,2011,4,4,2011-04-04,07:50:00,3,AR,5,1,0,0,0.1,0,-93.889,33.195,-93.849,33.213,2.63,150,Tornado,#0000FF,2011,-93.889,33.195
282156,2011,4,4,2011-04-04,08:08:00,3,AR,5,1,0,0,0.05,0,-93.1313,33.834,-93.0626,33.8387,3.96,200,Tornado,#0000FF,2011,-93.1313,33.834
282678,2011,4,4,2011-04-04,08:28:00,3,AR,5,1,0,0,0.075,0,-93.383,33.281,-93.368,33.278,0.89,75,Tornado,#0000FF,2011,-93.383,33.281
282679,2011,4,4,2011-04-04,09:12:00,3,AR,5,1,0,0,0.15,0,-92.665,33.318,-92.643,33.32,1.28,100,Tornado,#0000FF,2011,-92.665,33.318
288324,2011,4,4,2011-04-04,09:18:00,3,KY,21,1,0,0,0.04,0,-89.012,36.9944,-88.9528,37.02,3.72,200,Tornado,#0000FF,2011,-89.012,36.9944
288327,2011,4,4,2011-04-04,09:20:00,3,KY,21,2,1,0,0.7,0,-88.98,37.02,-88.8701,37.0507,6.42,300,Tornado,#008000,2011,-88.98,37.02
288329,2011,4,4,2011-04-04,09:30:00,3,KY,21,0,0,0,0.03,0,-88.8091,37.0889,-88.8,37.09,0.51,50,Tornado,#888888,2011,-88.8091,37.0889
288318,2011,4,4,2011-04-04,10:55:00,3,KY,21,1,0,0,0.1,0,-87.18,37.1855,-87.08,37.25,7.08,150,Tornado,#0000FF,2011,-87.18,37.1855
288319,2011,4,4,2011-04-04,11:04:00,3,KY,21,2,7,0,2,0,-87.3969,36.7835,-87.3091,36.8128,5.26,200,Tornado,#008000,2011,-87.3969,36.7835
305375,2011,4,4,2011-04-04,11:26:00,3,KY,21,1,0,0,0,0,-86.6947,37.0944,-86.6406,37.1175,3.38,50,Tornado,#0000FF,2011,-86.6947,37.0944
305379,2011,4,4,2011-04-04,11:38:00,3,KY,21,1,0,0,0,0,-86.5611,37.3831,-86.4992,37.3864,3.41,125,Tornado,#0000FF,2011,-86.5611,37.3831
305381,2011,4,4,2011-04-04,11:41:00,3,KY,21,1,0,0,0,0,-86.4894,37.4258,-86.4711,37.4242,1.01,200,Tornado,#0000FF,2011,-86.4894,37.4258
302177,2011,4,4,2011-04-04,12:19:00,3,TN,47,1,0,0,0.15,0.005,-87.8069,36.0841,-87.755,36.085,2.9,75,Tornado,#0000FF,2011,-87.8069,36.0841
302179,2011,4,4,2011-04-04,12:33:00,3,TN,47,1,0,0,0.11,0.012,-87.539,36.0952,-87.4099,36.0845,7.25,150,Tornado,#0000FF,2011,-87.539,36.0952
282770,2011,4,4,2011-04-04,12:52:00,3,TN,47,0,0,0,0.002,0.005,-87.0721,36.2514,-87.0577,36.2527,0.81,50,Tornado,#888888,2011,-87.0721,36.2514
318243,2011,4,4,2011-04-04,13:20:00,3,TN,47,1,0,0,0.5,0.008,-86.657,35.9774,-86.5695,35.9804,4.9,100,Tornado,#0000FF,2011,-86.657,35.9774
282666,2011,4,4,2011-04-04,13:42:00,3,LA,22,1,0,0,0.25,0,-92.41,31.72,-92.26,31.76,9.29,275,Tornado,#0000FF,2011,-92.41,31.72
289753,2011,4,4,2011-04-04,13:46:00,3,OH,39,0,0,0,0.06,0,-82.571,39.981,-82.554,39.981,0.9,50,Tornado,#888888,2011,-82.571,39.981
305421,2011,4,4,2011-04-04,13:55:00,3,KY,21,1,0,0,0,0,-85.6086,36.7086,-85.6056,36.7073,0.19,75,Tornado,#0000FF,2011,-85.6086,36.7086
282668,2011,4,4,2011-04-04,13:58:00,3,LA,22,2,0,0,0.11,0.2,-92.13,31.8,-91.9162,31.8693,12.57,440,Tornado,#008000,2011,-92.13,31.8
305422,2011,4,4,2011-04-04,14:14:00,3,KY,21,1,0,0,0,0,-85.18,36.6492,-85.1758,36.6505,0.25,150,Tornado,#0000FF,2011,-85.18,36.6492
305423,2011,4,4,2011-04-04,14:16:00,3,KY,21,0,0,0,0,0,-85.1404,36.7974,-85.1364,36.7978,0.22,60,Tornado,#888888,2011,-85.1404,36.7974
282592,2011,4,4,2011-04-04,14:43:00,3,LA,22,2,1,0,4.002,0,-91.5102,31.9099,-91.0597,32.0451,28.01,880,Tornado,#008000,2011,-91.5102,31.9099
282179,2011,4,4,2011-04-04,15:03:00,3,KY,21,1,0,0,0.2,0,-84.2241,36.8251,-84.1926,36.8264,1.74,880,Tornado,#0000FF,2011,-84.2241,36.8251
283006,2011,4,4,2011-04-04,15:42:00,3,MS,28,1,0,0,0.02,0.1,-90.6278,32.1284,-90.5613,32.1431,4.02,440,Tornado,#0000FF,2011,-90.6278,32.1284
284379,2011,4,4,2011-04-04,16:21:00,3,KY,21,1,0,0,0.01,0,-82.64,37.39,-82.64,37.39,0.4,100,Tornado,#0000FF,2011,-82.64,37.39
282981,2011,4,4,2011-04-04,16:36:00,3,MS,28,1,0,0,0.55,0,-90.0455,32.0102,-89.9236,32.0372,7.38,1320,Tornado,#0000FF,2011,-90.0455,32.0102
287675,2011,4,4,2011-04-04,16:36:00,3,TN,47,0,0,0,0.01,0,-84.59,35.46,-84.59,35.46,0.1,25,Tornado,#888888,2011,-84.59,35.46
283274,2011,4,4,2011-04-04,16:48:00,3,MS,28,1,0,0,501,0,-90.3554,31.38,-90.0625,31.3785,17.28,600,Tornado,#0000FF,2011,-90.3554,31.38
292240,2011,4,4,2011-04-04,17:40:00,3,LA,22,1,0,0,0.03,0,-90.14,30.85,-90.14,30.85,0.2,75,Tornado,#0000FF,2011,-90.14,30.85
292243,2011,4,4,2011-04-04,17:42:00,3,LA,22,1,0,0,0.01,0,-90.5735,30.3246,-90.5735,30.3246,0.5,50,Tornado,#0000FF,2011,-90.5735,30.3246
292244,2011,4,4,2011-04-04,17:50:00,3,LA,22,0,0,0,0.05,0,-90.699,30.0614,-90.6898,30.0503,0.94,50,Tornado,#888888,2011,-90.699,30.0614
292247,2011,4,4,2011-04-04,18:01:00,3,LA,22,1,0,0,0.05,0,-89.969,30.6677,-89.969,30.6677,0.2,75,Tornado,#0000FF,2011,-89.969,30.6677
296165,2011,4,4,2011-04-04,18:43:00,3,MS,28,1,0,0,0.5,0,-88.8278,31.2665,-88.5005,31.2939,19.42,100,Tornado,#0000FF,2011,-88.8278,31.2665
292569,2011,4,4,2011-04-04,18:43:00,3,MS,28,1,0,0,0.03,0,-89.4527,30.6695,-89.4527,30.6695,0.25,50,Tornado,#0000FF,2011,-89.4527,30.6695
294213,2011,4,4,2011-04-04,19:33:00,3,GA,13,1,0,0,1,0,-84.5923,34.638,-84.547,34.6463,2.64,880,Tornado,#0000FF,2011,-84.5923,34.638
294216,2011,4,4,2011-04-04,19:34:00,3,GA,13,0,0,0,0.5,0,-84.6039,34.7206,-84.5759,34.7338,1.83,880,Tornado,#888888,2011,-84.6039,34.7206
292578,2011,4,4,2011-04-04,19:45:00,3,MS,28,1,0,0,0.035,0,-88.7198,30.4022,-88.7198,30.4022,0.1,75,Tornado,#0000FF,2011,-88.7198,30.4022
299701,2011,4,4,2011-04-04,23:25:00,3,NC,37,1,0,0,1,0,-80.5721,36.3951,-80.5281,36.4109,2.68,250,Tornado,#0000FF,2011,-80.5721,36.3951
295301,2011,4,4,2011-04-04,23:30:00,3,GA,13,1,0,0,0.3,0,-83.7127,32.7119,-83.698,32.7223,1.11,50,Tornado,#0000FF,2011,-83.7127,32.7119
295351,2011,4,5,2011-04-05,00:39:00,3,GA,13,2,2,1,0.15,0,-83.3234,32.2846,-83.2735,32.3011,3.13,50,Tornado,#008000,2011,-83.3234,32.2846
301093,2011,4,5,2011-04-05,02:48:00,3,MD,24,0,0,0,0.005,0,-76.8901,38.6521,-76.8899,38.6534,0.09,50,Tornado,#888888,2011,-76.8901,38.6521
301094,2011,4,5,2011-04-05,02:55:00,3,MD,24,0,0,0,0.004,0,-76.716,38.968,-76.694,38.977,1.34,50,Tornado,#888888,2011,-76.716,38.968
299796,2011,4,7,2011-04-07,17:52:00,3,CA,6,0,0,0,0.026,0,-122.121,38.2445,-122.121,38.246,0.11,10,Tornado,#888888,2011,-122.121,38.2445
300147,2011,4,8,2011-04-08,17:35:00,3,VA,51,2,9,0,3.9,0,-80.803,37.049,-80.775,37.033,1.9,400,Tornado,#008000,2011,-80.803,37.049
300159,2011,4,8,2011-04-08,17:42:00,3,VA,51,1,0,0,1.4,0,-80.774,37.028,-80.735,36.995,3.14,480,Tornado,#0000FF,2011,-80.774,37.028
296111,2011,4,9,2011-04-09,12:00:00,3,KY,21,0,0,0,0.04,0,-83.62,37.83,-83.5115,37.8321,0.5,250,Tornado,#888888,2011,-83.62,37.83
303795,2011,4,9,2011-04-09,13:45:00,3,VA,51,0,0,0,0.05,0,-82.6329,36.9343,-82.6285,36.9303,0.37,40,Tornado,#888888,2011,-82.6329,36.9343
303811,2011,4,9,2011-04-09,14:35:00,3,TN,47,0,0,0,0.02,0,-82.3174,36.2971,-82.3021,36.2934,0.89,50,Tornado,#888888,2011,-82.3174,36.2971
299112,2011,4,9,2011-04-09,14:50:00,3,NC,37,0,3,0,0.05,0,-81.512,35.368,-81.506,35.362,0.53,75,Tornado,#888888,2011,-81.512,35.368
291955,2011,4,9,2011-04-09,16:00:00,3,TN,47,1,0,0,0.075,0,-82.4341,36.3,-82.4341,36.3,3,150,Tornado,#0000FF,2011,-82.4341,36.3
303792,2011,4,9,2011-04-09,16:08:00,3,TN,47,1,0,0,0.01,0,-82.3923,36.3037,-82.3846,36.3099,0.61,100,Tornado,#0000FF,2011,-82.3923,36.3037
303819,2011,4,9,2011-04-09,16:15:00,3,TN,47,0,0,0,0.015,0,-82.5568,36.0424,-82.5393,36.0477,1.04,50,Tornado,#888888,2011,-82.5568,36.0424
283803,2011,4,9,2011-04-09,18:20:00,3,IA,19,3,14,0,0,0,-95.8283,42.1535,-95.7771,42.1843,3.38,1200,Tornado,#FFAA00,2011,-95.8283,42.1535
283460,2011,4,9,2011-04-09,18:37:00,3,IA,19,1,0,0,0.025,0,-95.6493,42.1956,-95.6379,42.2011,0.69,75,Tornado,#0000FF,2011,-95.6493,42.1956
301836,2011,4,9,2011-04-09,19:20:00,3,IA,19,2,0,0,0.05,0,-95.3969,42.3217,-95.361,42.3753,4.13,440,Tornado,#008000,2011,-95.3969,42.3217
283214,2011,4,9,2011-04-09,19:23:00,3,IA,19,3,0,0,2,0,-95.286,42.3549,-95.2602,42.5004,10.14,1760,Tornado,#FFAA00,2011,-95.286,42.3549
283213,2011,4,9,2011-04-09,19:29:00,3,IA,19,2,0,0,1,0,-95.2424,42.3746,-95.1496,42.474,8.34,660,Tornado,#008000,2011,-95.2424,42.3746
286082,2011,4,9,2011-04-09,19:38:00,3,IA,19,0,0,0,0.001,0,-95.2027,42.3948,-95.2047,42.4038,0.63,100,Tornado,#888888,2011,-95.2027,42.3948
301876,2011,4,9,2011-04-09,19:42:00,3,IA,19,1,0,0,0.1,0,-95.4499,42.4364,-95.4001,42.485,4.21,200,Tornado,#0000FF,2011,-95.4499,42.4364
283446,2011,4,9,2011-04-09,20:08:00,3,IA,19,3,0,0,13,0,-95.1291,42.5191,-94.7664,42.8175,29.37,2640,Tornado,#FFAA00,2011,-95.1291,42.5191
302081,2011,4,9,2011-04-09,20:14:00,3,IA,19,0,0,0,0,0,-95.09,42.58,-95.08,42.582,0.53,50,Tornado,#888888,2011,-95.09,42.58
302126,2011,4,9,2011-04-09,20:20:00,3,IA,19,1,0,0,0.1,0,-95.5435,42.6067,-95.443,42.6188,5.17,300,Tornado,#0000FF,2011,-95.5435,42.6067
283456,2011,4,9,2011-04-09,20:24:00,3,IA,19,2,0,0,0.51,0,-94.9744,42.5556,-94.9534,42.5655,1.6,220,Tornado,#008000,2011,-94.9744,42.5556
302257,2011,4,9,2011-04-09,20:25:00,3,IA,19,1,0,0,0.01,0,-94.9438,42.5751,-94.9515,42.5896,1.08,150,Tornado,#0000FF,2011,-94.9438,42.5751
302269,2011,4,9,2011-04-09,20:50:00,3,IA,19,0,0,0,0,0,-95.35,42.65,-95.348,42.652,0.17,50,Tornado,#888888,2011,-95.35,42.65
302267,2011,4,9,2011-04-09,20:50:00,3,IA,19,0,0,0,0,0,-95.34,42.64,-95.338,42.642,0.17,50,Tornado,#888888,2011,-95.34,42.64
283450,2011,4,9,2011-04-09,20:54:00,3,IA,19,4,0,0,2.5,0,-94.8557,42.7293,-94.7937,42.721,3.2,587,Tornado,#FF0000,2011,-94.8557,42.7293
286544,2011,4,9,2011-04-09,20:55:00,3,IA,19,1,0,0,0.01,0,-94.8141,42.6912,-94.8038,42.7136,1.64,100,Tornado,#0000FF,2011,-94.8141,42.6912
286538,2011,4,9,2011-04-09,20:55:00,3,IA,19,1,0,0,0.01,0,-94.8141,42.6895,-94.7968,42.7084,1.58,100,Tornado,#0000FF,2011,-94.8141,42.6895
286555,2011,4,9,2011-04-09,20:56:00,3,IA,19,2,0,0,0.1,0,-94.8144,42.7105,-94.8075,42.7224,0.9,146,Tornado,#008000,2011,-94.8144,42.7105
286083,2011,4,9,2011-04-09,21:08:00,3,IA,19,1,0,0,0.01,0,-94.7442,42.734,-94.7265,42.7664,2.42,250,Tornado,#0000FF,2011,-94.7442,42.734
283451,2011,4,9,2011-04-09,22:19:00,3,IA,19,1,0,0,0.15,0,-94.2771,42.9231,-94.2617,42.9248,0.79,100,Tornado,#0000FF,2011,-94.2771,42.9231
285518,2011,4,10,2011-04-10,15:57:00,3,WI,55,1,0,0,0.2,0,-91.19,44.63,-91.1673,44.6462,1.58,200,Tornado,#0000FF,2011,-91.19,44.63
285522,2011,4,10,2011-04-10,16:04:00,3,WI,55,1,0,0,0.25,0,-91.14,44.69,-91.1276,44.696,0.74,150,Tornado,#0000FF,2011,-91.14,44.69
285243,2011,4,10,2011-04-10,17:08:00,3,WI,55,3,2,0,11.158,0,-89.8858,45.1113,-89.5368,45.2938,21.15,1050,Tornado,#FFAA00,2011,-89.8858,45.1113
293736,2011,4,10,2011-04-10,17:12:00,3,WI,55,2,0,0,3.3,0,-89.9549,44.0216,-89.6184,44.0728,17.08,800,Tornado,#008000,2011,-89.9549,44.0216
293746,2011,4,10,2011-04-10,17:14:00,3,WI,55,1,0,0,0.03,0,-90.0936,43.9954,-90.0076,44.0089,4.37,150,Tornado,#0000FF,2011,-90.0936,43.9954
293745,2011,4,10,2011-04-10,17:30:00,3,WI,55,1,0,0,0.601,0,-89.6184,44.0754,-89.4413,44.1039,11.73,140,Tornado,#0000FF,2011,-89.6184,44.0754
285283,2011,4,10,2011-04-10,17:50:00,3,WI,55,1,0,0,1,0,-89.3822,45.3496,-89.3592,45.4246,5.3,400,Tornado,#0000FF,2011,-89.3822,45.3496
286812,2011,4,10,2011-04-10,18:06:00,3,WI,55,1,0,0,0,0,-89.1356,44.1687,-88.617,44.3185,27.68,200,Tornado,#0000FF,2011,-89.1356,44.1687
285272,2011,4,10,2011-04-10,18:30:00,3,WI,55,2,0,0,0.215,0,-88.8233,45.6386,-88.6336,45.7501,11.97,600,Tornado,#008000,2011,-88.8233,45.6386
285305,2011,4,10,2011-04-10,18:53:00,3,WI,55,1,0,0,1.47,0,-89.0045,44.1327,-88.7146,44.1909,14.93,150,Tornado,#0000FF,2011,-89.0045,44.1327
285282,2011,4,10,2011-04-10,19:03:00,3,WI,55,1,0,0,0.05,0,-88.5253,45.65,-88.4612,45.6663,3.29,250,Tornado,#0000FF,2011,-88.5253,45.65
305512,2011,4,10,2011-04-10,19:27:00,3,WI,55,0,0,0,0,0,-88.913,43.9198,-88.8882,43.9392,1.83,50,Tornado,#888888,2011,-88.913,43.9198
285307,2011,4,10,2011-04-10,19:43:00,3,WI,55,2,0,0,6.7,0,-88.2881,44.2578,-88.2701,44.2757,1.52,175,Tornado,#008000,2011,-88.2881,44.2578
285308,2011,4,10,2011-04-10,19:53:00,3,WI,55,1,0,0,0.015,0,-88.1098,44.2851,-88.096,44.2995,1.2,75,Tornado,#0000FF,2011,-88.1098,44.2851
285309,2011,4,10,2011-04-10,19:59:00,3,WI,55,1,0,0,0.1,0,-88.3214,44.0378,-88.2919,44.0493,1.67,100,Tornado,#0000FF,2011,-88.3214,44.0378
285415,2011,4,10,2011-04-10,21:55:00,3,MO,29,0,0,0,0.01,0,-93.06,37.15,-92.9806,37.2228,6.67,100,Tornado,#888888,2011,-93.06,37.15
301106,2011,4,11,2011-04-11,00:09:00,3,TX,48,1,0,0,0.15,0,-97.4159,32.2702,-97.3923,32.2736,1.51,100,Tornado,#0000FF,2011,-97.4159,32.2702
301122,2011,4,11,2011-04-11,00:22:00,3,TX,48,1,2,0,0.1,0,-97.233,32.4143,-97.2312,32.4155,0.13,50,Tornado,#0000FF,2011,-97.233,32.4143
301141,2011,4,11,2011-04-11,01:13:00,3,TX,48,1,0,0,0.06,0,-96.4716,32.7721,-96.4637,32.7717,0.53,60,Tornado,#0000FF,2011,-96.4716,32.7721
301146,2011,4,11,2011-04-11,01:34:00,3,TX,48,1,0,0,0.25,0,-96.1126,32.9888,-96.0119,33.036,6.53,200,Tornado,#0000FF,2011,-96.1126,32.9888
305660,2011,4,11,2011-04-11,18:30:00,3,AL,1,1,0,0,0.065,0,-86.7883,33.4496,-86.7823,33.452,0.38,100,Tornado,#0000FF,2011,-86.7883,33.4496
302758,2011,4,14,2011-04-14,15:12:00,3,OK,40,0,0,0,0,0,-96.706,36.7033,-96.699700000000007,36.7084,0.4,40,Tornado,#888888,2011,-96.706,36.7033
285058,2011,4,14,2011-04-14,15:42:00,3,OK,40,0,0,0,0,0,-96.6737,35.7767,-96.6737,35.7767,0.3,40,Tornado,#888888,2011,-96.6737,35.7767
285540,2011,4,14,2011-04-14,15:45:00,3,KS,20,0,0,0,0.045,0,-97.8638,38.9278,-97.8712,38.951,1.65,60,Tornado,#888888,2011,-97.8638,38.9278
302759,2011,4,14,2011-04-14,16:00:00,3,OK,40,2,0,0,0.025,0,-96.3937,36.4523,-96.38,36.4622,1,275,Tornado,#008000,2011,-96.3937,36.4523
285542,2011,4,14,2011-04-14,16:02:00,3,KS,20,0,0,0,0,0,-96.55,37.44,-96.5382,37.47,2.17,125,Tornado,#888888,2011,-96.55,37.44
285544,2011,4,14,2011-04-14,16:16:00,3,KS,20,0,0,0,0,0,-96.25,37.02,-96.2444,37.0257,0.5,60,Tornado,#888888,2011,-96.25,37.02
285545,2011,4,14,2011-04-14,16:23:00,3,KS,20,0,0,0,0,0,-97.49,38.87,-97.4898,38.8762,0.43,60,Tornado,#888888,2011,-97.49,38.87
305893,2011,4,14,2011-04-14,16:24:00,3,OK,40,1,0,0,0.008,0,-96.5468,34.6166,-96.53,34.6211,1,50,Tornado,#0000FF,2011,-96.5468,34.6166
302760,2011,4,14,2011-04-14,16:38:00,3,OK,40,0,0,0,0,0,-96.4272,35.5665,-96.4272,35.5665,0.2,50,Tornado,#888888,2011,-96.4272,35.5665
302762,2011,4,14,2011-04-14,16:39:00,3,OK,40,0,0,0,0,0,-95.998,36.6,-95.998,36.6,0.1,50,Tornado,#888888,2011,-95.998,36.6
302765,2011,4,14,2011-04-14,16:44:00,3,OK,40,0,0,0,0,0,-95.98,36.629,-95.98,36.629,0.1,50,Tornado,#888888,2011,-95.98,36.629
285071,2011,4,14,2011-04-14,17:03:00,3,OK,40,1,0,0,0,0,-96.7901,34.1301,-96.5701,34.1999,14,300,Tornado,#0000FF,2011,-96.7901,34.1301
302775,2011,4,14,2011-04-14,17:05:00,3,OK,40,1,0,0,0,0,-96.267,35.588,-96.1458,35.71,11.4,100,Tornado,#0000FF,2011,-96.267,35.588
285547,2011,4,14,2011-04-14,17:11:00,3,KS,20,0,0,0,0,0,-96.55,37.44,-96.5491,37.4434,0.24,50,Tornado,#888888,2011,-96.55,37.44
302781,2011,4,14,2011-04-14,17:11:00,3,OK,40,1,0,0,0.02,0,-95.8126,36.7645,-95.7935,36.7818,1.6,200,Tornado,#0000FF,2011,-95.8126,36.7645
284773,2011,4,14,2011-04-14,17:12:00,3,KS,20,0,0,0,0,0,-97.16,39.25,-97.16,39.25,0.1,25,Tornado,#888888,2011,-97.16,39.25
292735,2011,4,14,2011-04-14,17:15:00,3,OR,41,0,0,0,0.001,0,-119.71,45.4208,-119.708,45.419,0.16,10,Tornado,#888888,2011,-119.71,45.4208
305894,2011,4,14,2011-04-14,17:25:00,3,OK,40,0,0,0,0,0,-96.5835,34.1731,-96.5835,34.1731,0.2,100,Tornado,#888888,2011,-96.5835,34.1731
302787,2011,4,14,2011-04-14,17:33:00,3,OK,40,0,0,0,0,0,-96.3612,35.4854,-96.3612,35.4854,0.1,50,Tornado,#888888,2011,-96.3612,35.4854
302788,2011,4,14,2011-04-14,18:14:00,3,OK,40,1,0,0,0,0,-95.664,34.8108,-95.6135,34.8788,5.5,300,Tornado,#0000FF,2011,-95.664,34.8108
285080,2011,4,14,2011-04-14,18:20:00,3,OK,40,3,40,2,0,0,-96.2509,34.2923,-96.0149,34.47,17,1320,Tornado,#FFAA00,2011,-96.2509,34.2923
285733,2011,4,14,2011-04-14,18:21:00,3,OK,40,1,0,0,0.01,0,-96.2186,34.3366,-96.1566,34.3467,4,100,Tornado,#0000FF,2011,-96.2186,34.3366
302789,2011,4,14,2011-04-14,18:47:00,3,OK,40,2,3,0,0.1,0,-94.8743,36.3735,-94.8668,36.3786,0.5,100,Tornado,#008000,2011,-94.8743,36.3735
305899,2011,4,14,2011-04-14,19:04:00,3,OK,40,0,0,0,0,0,-95.8903,34.4298,-95.7619,34.4498,7,125,Tornado,#888888,2011,-95.8903,34.4298
302795,2011,4,14,2011-04-14,19:12:00,3,OK,40,0,0,0,0,0,-95.7424,34.4402,-95.7424,34.4402,0.1,50,Tornado,#888888,2011,-95.7424,34.4402
302799,2011,4,14,2011-04-14,19:12:00,3,OK,40,1,0,0,0.01,0,-95.7417,34.4419,-95.6927,34.4575,3,400,Tornado,#0000FF,2011,-95.7417,34.4419
302802,2011,4,14,2011-04-14,19:18:00,3,OK,40,1,0,0,0.04,0,-95.4067,35.9862,-95.383,36.0041,1.8,290,Tornado,#0000FF,2011,-95.4067,35.9862
302805,2011,4,14,2011-04-14,19:28:00,3,OK,40,1,0,0,0.025,0,-95.1245,34.7298,-95.0517,34.7588,4.6,600,Tornado,#0000FF,2011,-95.1245,34.7298
302814,2011,4,14,2011-04-14,19:35:00,3,OK,40,2,0,0,0,0,-95.5091,34.5092,-95.4145,34.5741,7,1000,Tornado,#008000,2011,-95.5091,34.5092
285734,2011,4,14,2011-04-14,19:36:00,3,OK,40,1,0,0,0.02,0,-96.0804,34.3391,-96.0652,34.3579,2,400,Tornado,#0000FF,2011,-96.0804,34.3391
305902,2011,4,14,2011-04-14,19:46:00,3,OK,40,1,0,0,0.03,0,-95.8314,34.5254,-95.7611,34.5328,4,500,Tornado,#0000FF,2011,-95.8314,34.5254
302817,2011,4,14,2011-04-14,19:50:00,3,OK,40,1,0,0,0,0,-95.4727,34.6365,-95.4618,34.6437,1,75,Tornado,#0000FF,2011,-95.4727,34.6365
305903,2011,4,14,2011-04-14,19:58:00,3,OK,40,1,0,0,0.05,0,-95.74,34.5284,-95.5169,34.6245,14.3,1100,Tornado,#0000FF,2011,-95.74,34.5284
305904,2011,4,14,2011-04-14,19:59:00,3,OK,40,1,0,0,0.01,0,-95.7228,34.5134,-95.715,34.5164,0.5,125,Tornado,#0000FF,2011,-95.7228,34.5134
302829,2011,4,14,2011-04-14,20:08:00,3,OK,40,0,0,0,0,0,-95.3778,34.685,-95.3018,34.7431,6,500,Tornado,#888888,2011,-95.3778,34.685
302834,2011,4,14,2011-04-14,20:23:00,3,OK,40,1,3,0,0.04,0,-94.708,34.9285,-94.6362,35.0082,7,440,Tornado,#0000FF,2011,-94.708,34.9285
302836,2011,4,14,2011-04-14,20:35:00,3,OK,40,1,0,0,0.01,0,-94.6715,34.9399,-94.6636,34.961,1.5,300,Tornado,#0000FF,2011,-94.6715,34.9399
301865,2011,4,14,2011-04-14,21:10:00,3,AR,5,1,0,0,0.1,0,-94.4419,34.98,-94.4331,34.9835,0.5,150,Tornado,#0000FF,2011,-94.4419,34.98
285867,2011,4,14,2011-04-14,21:33:00,3,OK,40,0,0,0,0.001,0,-94.6623,34.4545,-94.6338,34.4619,1.7,75,Tornado,#888888,2011,-94.6623,34.4545
301866,2011,4,14,2011-04-14,21:35:00,3,AR,5,1,0,0,0.015,0,-94.1774,35.4893,-94.1366,35.5162,3,250,Tornado,#0000FF,2011,-94.1774,35.4893
302154,2011,4,14,2011-04-14,21:46:00,3,TX,48,0,0,0,0.035,0,-95.9213,33.5969,-95.896,33.6037,1.53,100,Tornado,#888888,2011,-95.9213,33.5969
285857,2011,4,14,2011-04-14,22:02:00,3,OK,40,0,0,0,0.01,0,-95.05,34.16,-94.97,34.16,4.57,75,Tornado,#888888,2011,-95.05,34.16
289562,2011,4,14,2011-04-14,22:07:00,3,AR,5,1,0,0,0.35,0,-94.2533,34.5614,-94.2496,34.5684,0.53,75,Tornado,#0000FF,2011,-94.2533,34.5614
301868,2011,4,14,2011-04-14,22:08:00,3,AR,5,1,2,0,0.03,0,-94.0217,35.2759,-93.943,35.2946,4.8,350,Tornado,#0000FF,2011,-94.0217,35.2759
289565,2011,4,14,2011-04-14,22:12:00,3,AR,5,1,0,0,0.025,0,-93.3579,35.0095,-93.3489,35.0181,0.78,25,Tornado,#0000FF,2011,-93.3579,35.0095
291847,2011,4,14,2011-04-14,22:35:00,3,AR,5,1,0,0,0.075,0,-93.294,35.172,-93.315,35.197,2.1,75,Tornado,#0000FF,2011,-93.294,35.172
285862,2011,4,14,2011-04-14,22:37:00,3,OK,40,0,0,0,0,0,-94.732,34.17,-94.711,34.166,1.23,75,Tornado,#888888,2011,-94.732,34.17
301869,2011,4,14,2011-04-14,23:10:00,3,AR,5,1,0,0,0.015,0,-93.5247,36.0066,-93.5196,36.0108,0.5,100,Tornado,#0000FF,2011,-93.5247,36.0066
289566,2011,4,15,2011-04-15,00:13:00,3,AR,5,1,0,0,0.24,0,-92.98,34.6206,-92.8802,34.6857,7.31,250,Tornado,#0000FF,2011,-92.98,34.6206
290112,2011,4,15,2011-04-15,00:38:00,3,AR,5,1,0,0,0.04,0,-92.6176,34.451,-92.5671,34.4605,2.95,250,Tornado,#0000FF,2011,-92.6176,34.451
289568,2011,4,15,2011-04-15,00:47:00,3,AR,5,1,0,0,0.775,0,-92.4726,34.4806,-92.1956,34.565,16.85,350,Tornado,#0000FF,2011,-92.4726,34.4806
289571,2011,4,15,2011-04-15,00:57:00,3,AR,5,1,2,2,38.5,0,-92.3773,34.7501,-92.3142,34.7738,3.94,475,Tornado,#0000FF,2011,-92.3773,34.7501
